NAT_ID,AUTH_ID,NAME,FEATURE,CATEGORY,GROUP,LATITUDE,LONGITUDE,AUTHORITY,SUPPLY_DATE,geometry,status
ACT_ACT000015,ACT000015,Ataturk Memorial Garden,ARBORETUM,COMMUNITY FACILITY,CULTURE,-35.28178,149.1512,ACT,2025-12-09,POINT (149.1512 -35.28178),gazetted
ACT_ACT000219,ACT000219,Fetherston Gardens,ARBORETUM,COMMUNITY FACILITY,CULTURE,-35.33159,149.06014,ACT,2025-12-09,POINT (149.06014 -35.33159),gazetted
ACT_ACT000383,ACT000383,Lennox Gardens,ARBORETUM,COMMUNITY FACILITY,CULTURE,-35.29794,149.12196,ACT,2025-12-09,POINT (149.12196 -35.29794),gazetted
ACT_ACT000800,ACT000800,"National Gallery of Australia
Australia ",ART GALLERY,COMMUNITY FACILITY,CULTURE,-35.3007738,149.1373585,ACT,2025-12-09,POINT (149.137358 -35.300774),gazetted
ACT_ACT000803,ACT000803,National Portrait Gallery,ART GALLERY,COMMUNITY FACILITY,CULTURE,-35.29955234,149.1337661,ACT,2025-12-09,POINT (149.133766 -35.299552),gazetted
ACT_ACT000397,ACT000397,Lotus Bay,BAY,WATERBODY,HYDROLOGY,-35.29944,149.11947,ACT,2025-12-09,POINT (149.11947 -35.29944),gazetted
ACT_ACT000515,ACT000515,Nursery Bay,BAY,WATERBODY,HYDROLOGY,-35.29797,149.0882,ACT,2025-12-09,POINT (149.0882 -35.29797),gazetted
ACT_ACT000527,ACT000527,Orana Bay,BAY,WATERBODY,HYDROLOGY,-35.29867,149.0974,ACT,2025-12-09,POINT (149.0974 -35.29867),gazetted
ACT_ACT000742,ACT000742,Wreck Bay,BAY,WATERBODY,HYDROLOGY,-35.18333,150.63333,ACT,2025-12-09,POINT (150.63333 -35.18333),gazetted
ACT_ACT000751,ACT000751,Yarralumla Bay,BAY,WATERBODY,HYDROLOGY,-35.29993,149.10124,ACT,2025-12-09,POINT (149.10124 -35.29993),gazetted
ACT_ACT000022,ACT000022,Bargang Beach,BEACH,LANDFORM,TERRAIN,-35.22783,149.06472,ACT,2025-12-09,POINT (149.06472 -35.22783),gazetted
ACT_ACT000038,ACT000038,Bhewerre Beach,BEACH,LANDFORM,TERRAIN,-35.16667,150.63333,ACT,2025-12-09,POINT (150.63333 -35.16667),gazetted
ACT_ACT000049,ACT000049,Bimbi Beach,BEACH,LANDFORM,TERRAIN,-35.23029,149.07404,ACT,2025-12-09,POINT (149.07404 -35.23029),gazetted
ACT_ACT000132,ACT000132,Cave Beach,BEACH,LANDFORM,TERRAIN,-35.16287,150.67001,ACT,2025-12-09,POINT (150.67001 -35.16287),gazetted
ACT_ACT000201,ACT000201,Dulwa Beach,BEACH,LANDFORM,TERRAIN,-35.22468,149.06849,ACT,2025-12-09,POINT (149.06849 -35.22468),gazetted
ACT_ACT000297,ACT000297,Gummiuk Beach,BEACH,LANDFORM,TERRAIN,-35.23378,149.06644,ACT,2025-12-09,POINT (149.06644 -35.23378),gazetted
ACT_ACT000482,ACT000482,Mundang Beach,BEACH,LANDFORM,TERRAIN,-35.40557,149.07018,ACT,2025-12-09,POINT (149.07018 -35.40557),gazetted
ACT_ACT000483,ACT000483,Murrays Beach,BEACH,LANDFORM,TERRAIN,-35.12559,150.76012,ACT,2025-12-09,POINT (150.76012 -35.12559),gazetted
ACT_ACT000502,ACT000502,Nengi Bamir Beach,BEACH,LANDFORM,TERRAIN,-35.22536,149.06901,ACT,2025-12-09,POINT (149.06901 -35.22536),gazetted
ACT_ACT000506,ACT000506,Ngadyung Beach,BEACH,LANDFORM,TERRAIN,-35.40612,149.06793,ACT,2025-12-09,POINT (149.06793 -35.40612),gazetted
ACT_ACT000508,ACT000508,Nguru Beach,BEACH,LANDFORM,TERRAIN,-35.40745,149.06903,ACT,2025-12-09,POINT (149.06903 -35.40745),gazetted
ACT_ACT000637,ACT000637,Steamers Beach,BEACH,LANDFORM,TERRAIN,-35.17363,150.72537,ACT,2025-12-09,POINT (150.72537 -35.17363),gazetted
ACT_ACT000694,ACT000694,Tuggeranong Town Park Beach,BEACH,LANDFORM,TERRAIN,-35.40984,149.06648,ACT,2025-12-09,POINT (149.06648 -35.40984),gazetted
ACT_ACT000755,ACT000755,Yerra Beach,BEACH,LANDFORM,TERRAIN,-35.22551,149.06394,ACT,2025-12-09,POINT (149.06394 -35.22551),gazetted
ACT_ACT000018,ACT000018,Australian National Botanic Gardens,BOTANIC GARDENS,COMMUNITY FACILITY,CULTURE,-35.28178,149.11787,ACT,2025-12-09,POINT (149.11787 -35.28178),gazetted
ACT_ACT000171,ACT000171,Cotter Reserve Camp,CAMP GROUND,ACCOMMODATION,CULTURE,-35.32375,148.94665,ACT,2025-12-09,POINT (148.94665 -35.32375),gazetted
ACT_ACT000284,ACT000284,Green Patch,CAMP GROUND,ACCOMMODATION,CULTURE,-35.13629,150.72082,ACT,2025-12-09,POINT (150.72082 -35.13629),gazetted
ACT_ACT000378,ACT000378,Lees Creek Camp,CAMP GROUND,ACCOMMODATION,CULTURE,-35.3476,148.86309,ACT,2025-12-09,POINT (148.86309 -35.3476),gazetted
ACT_ACT000123,ACT000123,Cape St George,CAPE,LANDFORM,TERRAIN,-35.17101,150.75736,ACT,2025-12-09,POINT (150.75736 -35.17101),gazetted
ACT_ACT000166,ACT000166,Cotter Catchment Area,CATCHMENT MANAGEMENT,ADMINISTRATIVE AREA,ADMINISTRATION,-35.41507,148.83406,ACT,2025-12-09,POINT (148.83406 -35.41507),gazetted
ACT_ACT000011,ACT000011,Aranda Bushland,CONSERVATION PARK,PROTECTED AREA,ADMINISTRATION,-35.26487,149.08203,ACT,2025-12-09,POINT (149.08203 -35.26487),gazetted
ACT_ACT000055,ACT000055,Black Mountain Reserve,CONSERVATION PARK,PROTECTED AREA,ADMINISTRATION,-35.27194,149.09986,ACT,2025-12-09,POINT (149.09986 -35.27194),gazetted
ACT_ACT000352,ACT000352,Kambah Pool Reserve,CONSERVATION PARK,PROTECTED AREA,ADMINISTRATION,-35.3959,149.0102,ACT,2025-12-09,POINT (149.0102 -35.3959),gazetted
ACT_ACT000371,ACT000371,Lanyon Landscape Conservation Reserve,CONSERVATION PARK,PROTECTED AREA,ADMINISTRATION,-35.485,149.07435,ACT,2025-12-09,POINT (149.07435 -35.485),gazetted
ACT_ACT000428,ACT000428,Molonglo Gorge Recreation Reserve,CONSERVATION PARK,PROTECTED AREA,ADMINISTRATION,-35.32855,149.24661,ACT,2025-12-09,POINT (149.24661 -35.32855),gazetted
ACT_ACT000464,ACT000464,Mount Painter Reserve,CONSERVATION PARK,PROTECTED AREA,ADMINISTRATION,-35.26511,149.06787,ACT,2025-12-09,POINT (149.06787 -35.26511),gazetted
ACT_ACT000466,ACT000466,Mount Pleasant Reserve,CONSERVATION PARK,PROTECTED AREA,ADMINISTRATION,-35.29844,149.1512,ACT,2025-12-09,POINT (149.1512 -35.29844),gazetted
ACT_ACT000470,ACT000470,Mount Rogers Reserve,CONSERVATION PARK,PROTECTED AREA,ADMINISTRATION,-35.1988,149.05384,ACT,2025-12-09,POINT (149.05384 -35.1988),gazetted
ACT_ACT000553,ACT000553,Pine Island Reserve,CONSERVATION PARK,PROTECTED AREA,ADMINISTRATION,-35.4317,149.06699,ACT,2025-12-09,POINT (149.06699 -35.4317),gazetted
ACT_ACT000557,ACT000557,Point Hut Crossing Reserve,CONSERVATION PARK,PROTECTED AREA,ADMINISTRATION,-35.45236,149.0755,ACT,2025-12-09,POINT (149.0755 -35.45236),gazetted
ACT_ACT000577,ACT000577,Remembrance Nature Park,CONSERVATION PARK,PROTECTED AREA,ADMINISTRATION,-35.27924,149.1519,ACT,2025-12-09,POINT (149.1519 -35.27924),gazetted
ACT_ACT000733,ACT000733,Williamsdale Recreation Reserve,CONSERVATION PARK,PROTECTED AREA,ADMINISTRATION,-35.56378,149.13105,ACT,2025-12-09,POINT (149.13105 -35.56378),gazetted
ACT_ACT000766,ACT000766,Budjan Galindji Grasslands Nature Reserve,CONSERVATION PARK,PROTECTED AREA,ADMINISTRATION,-35.20498813,149.1458407,ACT,2025-12-09,POINT (149.145841 -35.204988),gazetted
ACT_ACT000796,ACT000796,Nadjung Mada Nature Reserve,CONSERVATION PARK,PROTECTED AREA,ADMINISTRATION,-35.21557002,149.1586722,ACT,2025-12-09,POINT (149.158672 -35.21557),gazetted
ACT_ACT000819,ACT000819,Stony Creek Nature Reserve,CONSERVATION PARK,PROTECTED AREA,ADMINISTRATION,-35.29276604,148.9472021,ACT,2025-12-09,POINT (148.947202 -35.292766),gazetted
ACT_ACT000004,ACT000004,Aerodrome Corner,CORNER,LANDMARK,CULTURE,-35.40335,148.82113,ACT,2025-12-09,POINT (148.82113 -35.40335),gazetted
ACT_ACT000226,ACT000226,Flints Crossing Reserve,CORNER,LANDMARK,CULTURE,-35.38819,148.96517,ACT,2025-12-09,POINT (148.96517 -35.38819),gazetted
ACT_ACT000549,ACT000549,Piccadilly Circus,CORNER,LANDMARK,CULTURE,-35.35882,148.80028,ACT,2025-12-09,POINT (148.80028 -35.35882),gazetted
ACT_ACT000576,ACT000576,Reids Pinch,CORNER,LANDMARK,CULTURE,-35.34134,148.8277,ACT,2025-12-09,POINT (148.8277 -35.34134),gazetted
ACT_ACT000623,ACT000623,Snowy Corner,CORNER,LANDMARK,CULTURE,-35.45234,148.87017,ACT,2025-12-09,POINT (148.87017 -35.45234),gazetted
ACT_ACT000661,ACT000661,Tatternals Landing,CORNER,LANDMARK,CULTURE,-35.39956,148.80543,ACT,2025-12-09,POINT (148.80543 -35.39956),gazetted
ACT_ACT000677,ACT000677,Thompsons Corner,CORNER,LANDMARK,CULTURE,-35.32118,148.86377,ACT,2025-12-09,POINT (148.86377 -35.32118),gazetted
ACT_ACT000716,ACT000716,Warks Camp,CORNER,LANDMARK,CULTURE,-35.39844,148.81788,ACT,2025-12-09,POINT (148.81788 -35.39844),gazetted
ACT_ACT000034,ACT000034,Bendora Dam,DAM,WATERBODY,HYDROLOGY,-35.46256,148.8244,ACT,2025-12-09,POINT (148.8244 -35.46256),gazetted
ACT_ACT000163,ACT000163,Corin Dam,DAM,WATERBODY,HYDROLOGY,-35.56541,148.83108,ACT,2025-12-09,POINT (148.83108 -35.56541),gazetted
ACT_ACT000167,ACT000167,Cotter Dam,DAM,WATERBODY,HYDROLOGY,-35.31759,148.93119,ACT,2025-12-09,POINT (148.93119 -35.31759),gazetted
ACT_ACT000607,ACT000607,Scrivener Dam,DAM,WATERBODY,HYDROLOGY,-35.29978,149.07295,ACT,2025-12-09,POINT (149.07295 -35.29978),gazetted
ACT_ACT000407,ACT000407,Majura Field Firing Range,FIRING RANGE,RECREATION,CULTURE,-35.26511,149.23454,ACT,2025-12-09,POINT (149.23454 -35.26511),gazetted
ACT_ACT000408,ACT000408,Majura Park Gun Club,FIRING RANGE,RECREATION,CULTURE,-35.20874,149.20088,ACT,2025-12-09,POINT (149.20088 -35.20874),gazetted
ACT_ACT000007,ACT000007,Angle Crossing,FORD,ROAD,TRANSPORT,-35.58368,149.10899,ACT,2025-12-09,POINT (149.10899 -35.58368),gazetted
ACT_ACT000160,ACT000160,Coppins Crossing,FORD,ROAD,TRANSPORT,-35.28603,149.03952,ACT,2025-12-09,POINT (149.03952 -35.28603),gazetted
ACT_ACT000225,ACT000225,Flints Crossing,FORD,ROAD,TRANSPORT,-35.38641,148.96582,ACT,2025-12-09,POINT (148.96582 -35.38641),gazetted
ACT_ACT000270,ACT000270,Glendale Crossing,FORD,ROAD,TRANSPORT,-35.68835,149.00138,ACT,2025-12-09,POINT (149.00138 -35.68835),gazetted
ACT_ACT000530,ACT000530,Orroral Ford,FORD,ROAD,TRANSPORT,-35.66511,148.98455,ACT,2025-12-09,POINT (148.98455 -35.66511),gazetted
ACT_ACT000538,ACT000538,Padovans Crossing,FORD,ROAD,TRANSPORT,-35.32822,148.88804,ACT,2025-12-09,POINT (148.88804 -35.32822),gazetted
ACT_ACT000556,ACT000556,Point Hut Crossing,FORD,ROAD,TRANSPORT,-35.4517,149.0738,ACT,2025-12-09,POINT (149.0738 -35.4517),gazetted
ACT_ACT000590,ACT000590,Rocky Crossing,FORD,ROAD,TRANSPORT,-35.64844,149.00121,ACT,2025-12-09,POINT (149.00121 -35.64844),gazetted
ACT_ACT000702,ACT000702,Uriarra Crossing,FORD,ROAD,TRANSPORT,-35.24393,148.95183,ACT,2025-12-09,POINT (148.95183 -35.24393),gazetted
ACT_ACT000707,ACT000707,Vanitys Crossing,FORD,ROAD,TRANSPORT,-35.34844,148.88454,ACT,2025-12-09,POINT (148.88454 -35.34844),gazetted
ACT_ACT000551,ACT000551,Pierces Creek Pine Forest,FOREST,VEGETATION,LANDCOVER,-35.35926,148.93364,ACT,2025-12-09,POINT (148.93364 -35.35926),gazetted
ACT_ACT000704,ACT000704,Uriarra Pine Forest,FOREST,VEGETATION,LANDCOVER,-35.30876,148.88388,ACT,2025-12-09,POINT (148.88388 -35.30876),gazetted
ACT_ACT000427,ACT000427,Molonglo Gorge,GORGE,LANDFORM,TERRAIN,-35.33078,149.25853,ACT,2025-12-09,POINT (149.25853 -35.33078),gazetted
ACT_ACT000569,ACT000569,Red Rocks Gorge,GORGE,LANDFORM,TERRAIN,-35.41344,149.05104,ACT,2025-12-09,POINT (149.05104 -35.41344),gazetted
ACT_ACT000763,ACT000763,Barrer Hill,HILL,LANDFORM,TERRAIN,-35.30728327,149.0484047,ACT,2025-12-09,POINT (149.048405 -35.307283),gazetted
ACT_ACT000764,ACT000764,Bhewerre (Trig),HILL,LANDFORM,TERRAIN,-35.16238508,150.7324572,ACT,2025-12-09,POINT (150.732457 -35.162385),gazetted
ACT_ACT000795,ACT000795,Marion Mahony Griffin View,HILL,LANDFORM,TERRAIN,-35.27027357,149.1578831,ACT,2025-12-09,POINT (149.157883 -35.270274),gazetted
ACT_ACT000820,ACT000820,Swinger Hill,HILL,LANDFORM,TERRAIN,-35.35187186,149.0960018,ACT,2025-12-09,POINT (149.096002 -35.351872),gazetted
ACT_ACT000024,ACT000024,Barneys Hill,HILL,LANDFORM,TERRAIN,-35.43178,149.08454,ACT,2025-12-09,POINT (149.08454 -35.43178),gazetted
ACT_ACT000035,ACT000035,Bendora Hill,HILL,LANDFORM,TERRAIN,-35.40261,148.83603,ACT,2025-12-09,POINT (148.83603 -35.40261),gazetted
ACT_ACT000037,ACT000037,Bhewerre,HILL,LANDFORM,TERRAIN,-35.16238,150.73245,ACT,2025-12-09,POINT (150.73245 -35.16238),gazetted
ACT_ACT000052,ACT000052,Black Hill,HILL,LANDFORM,TERRAIN,-35.37939,148.95215,ACT,2025-12-09,POINT (148.95215 -35.37939),gazetted
ACT_ACT000067,ACT000067,Boboyan,HILL,LANDFORM,TERRAIN,-35.79844,148.98455,ACT,2025-12-09,POINT (148.98455 -35.79844),gazetted
ACT_ACT000070,ACT000070,Boboyan Hill,HILL,LANDFORM,TERRAIN,-35.85897,148.96585,ACT,2025-12-09,POINT (148.96585 -35.85897),gazetted
ACT_ACT000082,ACT000082,Booths Hill,HILL,LANDFORM,TERRAIN,-35.73178,149.03455,ACT,2025-12-09,POINT (149.03455 -35.73178),gazetted
ACT_ACT000085,ACT000085,Boyle,HILL,LANDFORM,TERRAIN,-35.69844,148.88455,ACT,2025-12-09,POINT (148.88455 -35.69844),gazetted
ACT_ACT000101,ACT000101,Bulls Head,HILL,LANDFORM,TERRAIN,-35.38491,148.81364,ACT,2025-12-09,POINT (148.81364 -35.38491),gazetted
ACT_ACT000105,ACT000105,Burnt Hill,HILL,LANDFORM,TERRAIN,-35.90095,148.99833,ACT,2025-12-09,POINT (148.99833 -35.90095),gazetted
ACT_ACT000109,ACT000109,Bushranger Hill,HILL,LANDFORM,TERRAIN,-35.40901,148.78674,ACT,2025-12-09,POINT (148.78674 -35.40901),gazetted
ACT_ACT000115,ACT000115,Camels Hump,HILL,LANDFORM,TERRAIN,-35.41677,148.89531,ACT,2025-12-09,POINT (148.89531 -35.41677),gazetted
ACT_ACT000125,ACT000125,Capital Hill,HILL,LANDFORM,TERRAIN,-35.30852,149.1244,ACT,2025-12-09,POINT (149.1244 -35.30852),gazetted
ACT_ACT000129,ACT000129,Castle Hill,HILL,LANDFORM,TERRAIN,-35.48392,149.05586,ACT,2025-12-09,POINT (149.05586 -35.48392),gazetted
ACT_ACT000143,ACT000143,City Hill,HILL,LANDFORM,TERRAIN,-35.2818,149.12865,ACT,2025-12-09,POINT (149.12865 -35.2818),gazetted
ACT_ACT000145,ACT000145,Clear Hills,HILL,LANDFORM,TERRAIN,-35.55661,148.86454,ACT,2025-12-09,POINT (148.86454 -35.55661),gazetted
ACT_ACT000153,ACT000153,Condor,HILL,LANDFORM,TERRAIN,-35.33178,148.90121,ACT,2025-12-09,POINT (148.90121 -35.33178),gazetted
ACT_ACT000170,ACT000170,Cotter Hill,HILL,LANDFORM,TERRAIN,-35.37914,148.87518,ACT,2025-12-09,POINT (148.87518 -35.37914),gazetted
ACT_ACT000177,ACT000177,Crace Hill,HILL,LANDFORM,TERRAIN,-35.22807,149.13571,ACT,2025-12-09,POINT (149.13571 -35.22807),gazetted
ACT_ACT000188,ACT000188,Deadmans Hill,HILL,LANDFORM,TERRAIN,-35.56267,148.98969,ACT,2025-12-09,POINT (148.98969 -35.56267),gazetted
ACT_ACT000223,ACT000223,Fitzs Hill,HILL,LANDFORM,TERRAIN,-35.60414,149.00122,ACT,2025-12-09,POINT (149.00122 -35.60414),gazetted
ACT_ACT000224,ACT000224,Flat Rock Spur,HILL,LANDFORM,TERRAIN,-35.43892,148.82341,ACT,2025-12-09,POINT (148.82341 -35.43892),gazetted
ACT_ACT000230,ACT000230,Forest Knob,HILL,LANDFORM,TERRAIN,-35.40675,148.79687,ACT,2025-12-09,POINT (148.79687 -35.40675),gazetted
ACT_ACT000232,ACT000232,Forster Hill,HILL,LANDFORM,TERRAIN,-35.38448,149.01969,ACT,2025-12-09,POINT (149.01969 -35.38448),gazetted
ACT_ACT000280,ACT000280,Gossan Hill,HILL,LANDFORM,TERRAIN,-35.24714,149.08611,ACT,2025-12-09,POINT (149.08611 -35.24714),gazetted
ACT_ACT000287,ACT000287,Greenwood Hill,HILL,LANDFORM,TERRAIN,-35.23143,149.24248,ACT,2025-12-09,POINT (149.24248 -35.23143),gazetted
ACT_ACT000301,ACT000301,Gungahlin Hill,HILL,LANDFORM,TERRAIN,-35.20897,149.11304,ACT,2025-12-09,POINT (149.11304 -35.20897),gazetted
ACT_ACT000312,ACT000312,Harcourt Hill,HILL,LANDFORM,TERRAIN,-35.18179,149.08285,ACT,2025-12-09,POINT (149.08285 -35.18179),gazetted
ACT_ACT000325,ACT000325,Hospital Hill,HILL,LANDFORM,TERRAIN,-35.78596,148.99,ACT,2025-12-09,POINT (148.99 -35.78596),gazetted
ACT_ACT000339,ACT000339,Jacks Lookout,HILL,LANDFORM,TERRAIN,-35.40418,148.96076,ACT,2025-12-09,POINT (148.96076 -35.40418),gazetted
ACT_ACT000420,ACT000420,Mcquoids Hill,HILL,LANDFORM,TERRAIN,-35.38128,149.03526,ACT,2025-12-09,POINT (149.03526 -35.38128),gazetted
ACT_ACT000456,ACT000456,Mount Kelly Spur,HILL,LANDFORM,TERRAIN,-35.69844,148.86788,ACT,2025-12-09,POINT (148.86788 -35.69844),gazetted
ACT_ACT000486,ACT000486,Murrays Hill,HILL,LANDFORM,TERRAIN,-35.36837,148.94067,ACT,2025-12-09,POINT (148.94067 -35.36837),gazetted
ACT_ACT000498,ACT000498,Narrabundah Hill,HILL,LANDFORM,TERRAIN,-35.3372,149.02277,ACT,2025-12-09,POINT (149.02277 -35.3372),gazetted
ACT_ACT000501,ACT000501,Neighbour Hill,HILL,LANDFORM,TERRAIN,-35.37535,149.03472,ACT,2025-12-09,POINT (149.03472 -35.37535),gazetted
ACT_ACT000517,ACT000517,Nursery Hill,HILL,LANDFORM,TERRAIN,-35.69027,148.96745,ACT,2025-12-09,POINT (148.96745 -35.69027),gazetted
ACT_ACT000526,ACT000526,One Tree Hill,HILL,LANDFORM,TERRAIN,-35.14236,149.09119,ACT,2025-12-09,POINT (149.09119 -35.14236),gazetted
ACT_ACT000529,ACT000529,Orroral,HILL,LANDFORM,TERRAIN,-35.64844,148.93455,ACT,2025-12-09,POINT (148.93455 -35.64844),gazetted
ACT_ACT000546,ACT000546,Pheasant Hill,HILL,LANDFORM,TERRAIN,-35.86455,148.97017,ACT,2025-12-09,POINT (148.97017 -35.86455),gazetted
ACT_ACT000555,ACT000555,Pleasant Hill,HILL,LANDFORM,TERRAIN,-35.23468,148.93443,ACT,2025-12-09,POINT (148.93443 -35.23468),gazetted
ACT_ACT000560,ACT000560,Poppet Hill,HILL,LANDFORM,TERRAIN,-35.27225,149.2985,ACT,2025-12-09,POINT (149.2985 -35.27225),gazetted
ACT_ACT000562,ACT000562,Potters Hill,HILL,LANDFORM,TERRAIN,-35.49766,149.00298,ACT,2025-12-09,POINT (149.00298 -35.49766),gazetted
ACT_ACT000567,ACT000567,Red Hill,HILL,LANDFORM,TERRAIN,-35.32824,149.1165,ACT,2025-12-09,POINT (149.1165 -35.32824),gazetted
ACT_ACT000608,ACT000608,Scrivener Hill,HILL,LANDFORM,TERRAIN,-35.35184,149.11087,ACT,2025-12-09,POINT (149.11087 -35.35184),gazetted
ACT_ACT000618,ACT000618,Shepherds Lookout,HILL,LANDFORM,TERRAIN,-35.251,148.9878,ACT,2025-12-09,POINT (148.9878 -35.251),gazetted
ACT_ACT000622,ACT000622,Snow Gum Hill,HILL,LANDFORM,TERRAIN,-35.44692,148.77526,ACT,2025-12-09,POINT (148.77526 -35.44692),gazetted
ACT_ACT000638,ACT000638,Stinging Nettle Hill,HILL,LANDFORM,TERRAIN,-35.2216,148.95723,ACT,2025-12-09,POINT (148.95723 -35.2216),gazetted
ACT_ACT000644,ACT000644,Stockyard Spur,HILL,LANDFORM,TERRAIN,-35.50509,148.82178,ACT,2025-12-09,POINT (148.82178 -35.50509),gazetted
ACT_ACT000650,ACT000650,Sugarloaf,HILL,LANDFORM,TERRAIN,-35.34844,148.91788,ACT,2025-12-09,POINT (148.91788 -35.34844),gazetted
ACT_ACT000671,ACT000671,The Pinnacle,HILL,LANDFORM,TERRAIN,-35.25745,149.04077,ACT,2025-12-09,POINT (149.04077 -35.25745),gazetted
ACT_ACT000691,ACT000691,Tuggeranong Hill,HILL,LANDFORM,TERRAIN,-35.45679,149.1099,ACT,2025-12-09,POINT (149.1099 -35.45679),gazetted
ACT_ACT000699,ACT000699,Urambi Hill,HILL,LANDFORM,TERRAIN,-35.39994,149.05429,ACT,2025-12-09,POINT (149.05429 -35.39994),gazetted
ACT_ACT000703,ACT000703,Uriarra Hill,HILL,LANDFORM,TERRAIN,-35.30214,148.86542,ACT,2025-12-09,POINT (148.86542 -35.30214),gazetted
ACT_ACT000714,ACT000714,Wanniassa Hill,HILL,LANDFORM,TERRAIN,-35.39844,149.11787,ACT,2025-12-09,POINT (149.11787 -35.39844),gazetted
ACT_ACT000745,ACT000745,Wrights Hill,HILL,LANDFORM,TERRAIN,-35.89702,148.96614,ACT,2025-12-09,POINT (148.96614 -35.89702),gazetted
ACT_ACT000012,ACT000012,Aroma,HOMESTEAD,LANDMARK,CULTURE,-35.43178,149.08454,ACT,2025-12-09,POINT (149.08454 -35.43178),gazetted
ACT_ACT000016,ACT000016,Athllon Homestead,HOMESTEAD,LANDMARK,CULTURE,-35.41259,149.1128,ACT,2025-12-09,POINT (149.1128 -35.41259),gazetted
ACT_ACT000019,ACT000019,Avonley,HOMESTEAD,LANDMARK,CULTURE,-35.25753,149.19443,ACT,2025-12-09,POINT (149.19443 -35.25753),gazetted
ACT_ACT000020,ACT000020,Ballineen,HOMESTEAD,LANDMARK,CULTURE,-35.58414,149.04164,ACT,2025-12-09,POINT (149.04164 -35.58414),gazetted
ACT_ACT000030,ACT000030,Belconnen Station,HOMESTEAD,LANDMARK,CULTURE,-35.21957,148.97506,ACT,2025-12-09,POINT (148.97506 -35.21957),gazetted
ACT_ACT000031,ACT000031,Bellview,HOMESTEAD,LANDMARK,CULTURE,-35.48464,149.14251,ACT,2025-12-09,POINT (149.14251 -35.48464),gazetted
ACT_ACT000032,ACT000032,Bendora,HOMESTEAD,LANDMARK,CULTURE,-35.22138,149.17085,ACT,2025-12-09,POINT (149.17085 -35.22138),gazetted
ACT_ACT000050,ACT000050,Bindango,HOMESTEAD,LANDMARK,CULTURE,-35.41511,149.08454,ACT,2025-12-09,POINT (149.08454 -35.41511),gazetted
ACT_ACT000066,ACT000066,Blythme Cottage,HOMESTEAD,LANDMARK,CULTURE,-35.5007,148.98816,ACT,2025-12-09,POINT (148.98816 -35.5007),gazetted
ACT_ACT000068,ACT000068,Boboyan (ruins),HOMESTEAD,LANDMARK,CULTURE,-35.84602,148.97871,ACT,2025-12-09,POINT (148.97871 -35.84602),gazetted
ACT_ACT000074,ACT000074,Bonshaw,HOMESTEAD,LANDMARK,CULTURE,-35.3452,149.18928,ACT,2025-12-09,POINT (149.18928 -35.3452),gazetted
ACT_ACT000076,ACT000076,Booroomba,HOMESTEAD,LANDMARK,CULTURE,-35.48676,148.97991,ACT,2025-12-09,POINT (148.97991 -35.48676),gazetted
ACT_ACT000095,ACT000095,Bulgar Creek,HOMESTEAD,LANDMARK,CULTURE,-35.34531,149.00459,ACT,2025-12-09,POINT (149.00459 -35.34531),gazetted
ACT_ACT000106,ACT000106,Burraburroo,HOMESTEAD,LANDMARK,CULTURE,-35.57656,149.10381,ACT,2025-12-09,POINT (149.10381 -35.57656),gazetted
ACT_ACT000107,ACT000107,Bushfold,HOMESTEAD,LANDMARK,CULTURE,-35.55713,149.02811,ACT,2025-12-09,POINT (149.02811 -35.55713),gazetted
ACT_ACT000111,ACT000111,Callum Brae,HOMESTEAD,LANDMARK,CULTURE,-35.36045,149.15295,ACT,2025-12-09,POINT (149.15295 -35.36045),gazetted
ACT_ACT000112,ACT000112,Caloola Farm,HOMESTEAD,LANDMARK,CULTURE,-35.66748,149.07308,ACT,2025-12-09,POINT (149.07308 -35.66748),gazetted
ACT_ACT000122,ACT000122,Canberra Park,HOMESTEAD,LANDMARK,CULTURE,-35.21511,149.18454,ACT,2025-12-09,POINT (149.18454 -35.21511),gazetted
ACT_ACT000130,ACT000130,Castle Hill,HOMESTEAD,LANDMARK,CULTURE,-35.48178,149.05121,ACT,2025-12-09,POINT (149.05121 -35.48178),gazetted
ACT_ACT000135,ACT000135,Charnwood,HOMESTEAD,LANDMARK,CULTURE,-35.18178,149.03454,ACT,2025-12-09,POINT (149.03454 -35.18178),gazetted
ACT_ACT000137,ACT000137,Cherryburn,HOMESTEAD,LANDMARK,CULTURE,-35.25863,149.18465,ACT,2025-12-09,POINT (149.18465 -35.25863),gazetted
ACT_ACT000155,ACT000155,Congwarra,HOMESTEAD,LANDMARK,CULTURE,-35.41357,148.94367,ACT,2025-12-09,POINT (148.94367 -35.41357),gazetted
ACT_ACT000182,ACT000182,Cuppacumbalong,HOMESTEAD,LANDMARK,CULTURE,-35.51511,149.06788,ACT,2025-12-09,POINT (149.06788 -35.51511),gazetted
ACT_ACT000183,ACT000183,Cuppacumbalong Homestead,HOMESTEAD,LANDMARK,CULTURE,-35.51372,149.07113,ACT,2025-12-09,POINT (149.07113 -35.51372),gazetted
ACT_ACT000191,ACT000191,Deaseland,HOMESTEAD,LANDMARK,CULTURE,-35.19844,149.08454,ACT,2025-12-09,POINT (149.08454 -35.19844),gazetted
ACT_ACT000196,ACT000196,Dove Cottage,HOMESTEAD,LANDMARK,CULTURE,-35.28105,149.18894,ACT,2025-12-09,POINT (149.18894 -35.28105),gazetted
